date,Reykjavík,Kópavogur,Garðabær,Hafnarfjörður,Mosfellsbær,"Eigendur, skuldlaust",Eigendur m. lán,"Leigjendur, alls",overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2018-05-01,0.4285570589243657,0.3874632661918889,0.378287702898843,0.35148182883801,0.3751046788525694,17.866666666666667,52.63333333333333,29.0,5.6,3.65,0.4,-0.0257466529351102
2018-06-01,0.42893542839121773,0.3872690326981597,0.3791872115378067,0.351360989977881,0.3737216973720778,18.058333333333334,52.99166666666667,28.45,5.75,3.65,0.8,0.4635591037857267
2018-07-01,0.4293137978580697,0.38707479920443055,0.3800867201767705,0.3512401511177521,0.3723387158915862,18.25,53.35,27.9,5.75,3.65,0.3,-0.2563445270443498
2018-08-01,0.4296921673249217,0.3868805657107014,0.3809862288157342,0.35111931225762316,0.37095573441109453,18.441666666666666,53.708333333333336,27.35,5.75,3.65,-0.1,0.1028013364173574
2018-09-01,0.43007053679177376,0.3866863322169722,0.3818857374546979,0.3509984733974942,0.36957275293060293,18.633333333333333,54.06666666666667,26.8,5.75,3.65,0.6,0.2567394094993513
2018-10-01,0.43044890625862575,0.38649209872324297,0.3827852460936616,0.35087763453736526,0.36818977145011134,18.825,54.425,26.25,5.75,3.65,0.4,0.5889884763124131
2018-11-01,0.43082727572547774,0.3862978652295138,0.3836847547326253,0.35075679567723633,0.3668067899696197,19.016666666666666,54.78333333333333,25.700000000000003,5.75,3.65,1.0,0.1782077393075232
2018-12-01,0.4312056451923298,0.38610363173578466,0.3845842633715891,0.35063595681710735,0.3654238084891281,19.208333333333332,55.141666666666666,25.150000000000002,6.0,3.65,0.1,0.940279542566702
2019-01-01,0.4315840146591818,0.38590939824205545,0.3854837720105528,0.35051511795697843,0.3640408270086365,19.4,55.5,24.6,6.0,3.55,0.4,-0.7301107754279945
2019-02-01,0.4312572537987351,0.385896808237335,0.38541519406647634,0.3506005099462108,0.36358481701060186,19.458333333333332,55.44166666666666,24.533333333333335,6.0,3.55,-1.0,0.1521683996956513
2019-03-01,0.4309304929382884,0.38588421823261465,0.3853466161223999,0.35068590193544313,0.36312880701256717,19.516666666666666,55.38333333333333,24.46666666666667,6.0,3.55,0.6,0.6583945302608418
2019-04-01,0.4306037320778417,0.3858716282278942,0.38527803817832346,0.35077129392467554,0.36267279701453253,19.575,55.325,24.400000000000002,6.0,3.55,0.3,0.4779874213836521
2019-05-01,0.430276971217395,0.3858590382231738,0.385209460234247,0.3508566859139079,0.3622167870164979,19.633333333333333,55.266666666666666,24.333333333333336,6.0,3.55,0.3,0.2003004506760275
2019-06-01,0.4299502103569483,0.38584644821845343,0.38514088229017057,0.35094207790314025,0.3617607770184632,19.691666666666666,55.20833333333333,24.26666666666667,6.0,3.55,0.2,0.3748125937031554
2019-07-01,0.42962344949650155,0.385833858213733,0.3850723043460942,0.35102746989237266,0.3613047670204286,19.75,55.15,24.200000000000003,5.6,3.25,0.1,-0.4232013940751788
2019-08-01,0.42929668863605486,0.3858212682090126,0.38500372640201774,0.351112861881605,0.36084875702239394,19.808333333333334,55.09166666666667,24.133333333333333,5.4,3.19,0.6,0.4000000000000003
2019-09-01,0.42896992777560816,0.3858086782042922,0.3849351484579413,0.35119825387083736,0.36039274702435925,19.866666666666667,55.03333333333333,24.066666666666666,5.4,3.19,0.6,0.0996015936254979
2019-10-01,0.42864316691516147,0.3857960881995718,0.38486657051386486,0.3512836458600697,0.3599367370263246,19.925,54.974999999999994,24.0,5.3,3.09,0.5,0.2238805970149249
2019-11-01,0.42831640605471477,0.38578349819485136,0.3847979925697884,0.35136903784930207,0.35948072702829,19.983333333333334,54.916666666666664,23.933333333333334,5.2,2.9,-0.3,0.0
2019-12-01,0.4279896451942681,0.385770908190131,0.384729414625712,0.3514544298385345,0.3590247170302553,20.041666666666668,54.858333333333334,23.866666666666667,5.2,2.9,0.1,0.273020600645335
2020-01-01,0.4276628843338214,0.38575831818541056,0.38466083668163553,0.35153982182776683,0.35856870703222066,20.1,54.8,23.8,5.05,2.9,0.5,-0.8663366336633671
2020-02-01,0.4280704703347733,0.38624553545235213,0.38507152554442414,0.35281938670296215,0.3579132310026934,20.125,54.94166666666666,23.625,5.05,2.9,0.5,0.9488139825218456
2020-03-01,0.4284780563357253,0.38673275271929364,0.3854822144072127,0.3540989515781575,0.35725775497316614,20.150000000000002,55.08333333333333,23.45,4.95,2.9,0.1,0.0989364333415787
2020-04-01,0.4288856423366772,0.3872199699862352,0.3858929032700013,0.35537851645335283,0.35660227894363883,20.175,55.224999999999994,23.275,4.9,2.9,0.0,0.5683222139856614
2020-05-01,0.4292932283376292,0.38770718725317677,0.3863035921327899,0.35665808132854815,0.35594680291411157,20.2,55.36666666666667,23.1,4.04,2.4,0.8,0.8845208845208896
2020-06-01,0.4297008143385811,0.38819440452011833,0.3867142809955785,0.3579376462037435,0.3552913268845843,20.225,55.50833333333333,22.925,4.0,2.3,0.2,0.5114466634193793
2020-07-01,0.430108400339533,0.3886816217870599,0.3871249698583671,0.35921721107893884,0.354635850855057,20.25,55.65,22.75,3.5,2.0,1.2,0.1696147322510333
2020-08-01,0.430515986340485,0.3891688390540014,0.3875356587211557,0.36049677595413415,0.35398037482552974,20.275,55.791666666666664,22.575,3.5,2.0,0.8,0.4596032897919766
2020-09-01,0.4309235723414369,0.38965605632094297,0.38794634758394425,0.3617763408293295,0.3533248987960025,20.3,55.93333333333333,22.4,3.5,2.0,1.0,0.5297375391283277
2020-10-01,0.4313311583423889,0.39014327358788453,0.38835703644673286,0.36305590570452484,0.3526694227664752,20.325,56.075,22.225,3.5,1.95,0.9,0.4311377245509007
2020-11-01,0.4317387443433408,0.39063049085482604,0.3887677253095215,0.36433547057972016,0.35201394673694797,20.349999999999998,56.21666666666667,22.05,3.5,1.95,0.8,0.0953970903887269
2020-12-01,0.4321463303442928,0.3911177081217676,0.38917841417231,0.3656150354549155,0.35135847070742066,20.375,56.358333333333334,21.875,3.5,2.0,0.6,0.1429592566118742
2021-01-01,0.4325539163452447,0.39160492538870917,0.38958910303509864,0.36689460033011084,0.3507029946778934,20.4,56.5,21.7,3.3,1.9,0.1,-0.237925291458485
2021-02-01,0.4321544854197308,0.3911544559622666,0.3889973843873965,0.36699292154094004,0.3499060313621885,20.4,56.5,21.7,3.3,1.9,0.6,0.7631767231099484
2021-03-01,0.4317550544942169,0.39070398653582405,0.3884056657396943,0.36709124275176924,0.3491090680464837,20.4,56.5,21.7,3.3,1.9,3.3,0.4260355029585883
2021-04-01,0.431355623568703,0.3902535171093815,0.3878139470919922,0.3671895639625984,0.3483121047307788,20.4,56.5,21.7,3.3,1.9,2.7,0.3770916804147983
2021-05-01,0.4309561926431891,0.38980304768293894,0.38722222844429005,0.3672878851734276,0.3475151414150739,20.4,56.5,21.7,3.3,1.9,1.6,0.2347969006809114
2021-06-01,0.4305567617176752,0.3893525782564964,0.38663050979658786,0.3673862063842568,0.346718178099369,20.4,56.5,21.7,3.3,1.9,1.4,0.1405481377371842
2021-07-01,0.4301573307921613,0.3889021088300538,0.38603879114888573,0.367484527595086,0.3459212147836641,20.4,56.5,21.7,3.45,1.9,0.7,-0.046783625730995
2021-08-01,0.42975789986664736,0.3884516394036113,0.3854470725011836,0.3675828488059152,0.3451242514679593,20.4,56.5,21.7,3.45,1.9,1.6,0.3978469459396283
2021-09-01,0.4293584689411335,0.38800116997716877,0.3848553538534814,0.3676811700167444,0.3443272881522544,20.4,56.5,21.7,3.45,1.9,1.2,0.1864801864801979
2021-10-01,0.4289590380156196,0.3875507005507262,0.3842636352057793,0.3677794912275736,0.3435303248365495,20.4,56.5,21.7,3.65,1.9,1.4,0.46533271288971
2021-11-01,0.42855960709010565,0.38710023112428366,0.38367191655807714,0.36787781243840273,0.34273336152084466,20.4,56.5,21.7,3.65,1.9,0.7,0.1621120889300664
2021-12-01,0.4281601761645918,0.3866497616978411,0.38308019791037495,0.36797613364923193,0.34193639820513977,20.4,56.5,21.7,3.8,1.9,1.8,0.3699421965317917
2022-01-01,0.42776074523907787,0.38619929227139854,0.3824884792626728,0.36807445486006113,0.3411394348894349,20.4,56.5,21.7,3.95,1.5,1.7,0.16125316747293
2022-02-01,0.42776074523907787,0.38619929227139854,0.3824884792626728,0.36807445486006113,0.3411394348894349,20.4,56.5,21.7,4.15,1.5,2.5,1.2649494020239294
2022-03-01,0.42776074523907787,0.38619929227139854,0.3824884792626728,0.36807445486006113,0.3411394348894349,20.4,56.5,21.7,4.15,1.5,3.1,0.8176243470360944
2022-04-01,0.42776074523907787,0.38619929227139854,0.3824884792626728,0.36807445486006113,0.3411394348894349,20.4,56.5,21.7,4.15,1.49,2.7,0.9912142374408628
2022-05-01,0.42776074523907787,0.38619929227139854,0.3824884792626728,0.36807445486006113,0.3411394348894349,20.4,56.5,21.7,4.65,1.49,2.7,0.4238233325897678
