utgdag,kaupverd,fasteignamat,einflm,lod_flm,fmverd,yfirverd,count,sveitarfelag_Garðabær,sveitarfelag_Hafnarfjarðarkaupstaður,sveitarfelag_Kópavogsbær,sveitarfelag_Mosfellsbær,sveitarfelag_Reykjavíkurborg,tegund_Fjolbyli,tegund_Serbyli
2017-04-09,47552.42647058824,34517.279411764706,117.20955882352939,2967.55294117647,437.6711533105549,0.6737016651357393,136,15,17,17,7,80,106,30
2017-04-16,48974.74747474748,37504.242424242424,121.46969696969697,3752.5454545454545,432.0663264572965,0.41271974281519547,99,7,9,16,7,60,81,18
2017-04-23,49794.40677966102,37887.457627118645,124.98305084745765,3533.340677966102,427.9227243714695,0.527530854560097,59,2,3,16,2,36,45,14
2017-04-30,50419.230769230766,37993.769230769234,128.2392307692308,3355.022307692308,412.49602959910317,0.42654435910882715,130,12,32,12,4,70,97,33
2017-05-07,48615.06024096385,36505.78313253012,125.57590361445784,3513.6012048192765,414.5250235916214,0.5037410258425201,83,6,11,17,2,47,60,23
2017-05-14,46630.14705882353,31470.514705882353,117.19558823529417,4023.930882352941,425.40168936958634,1.7865575922458385,136,13,19,23,11,70,114,22
2017-05-21,47791.666666666664,31643.425925925927,116.92777777777782,3233.252777777778,429.3008148794813,2.096434934000233,108,8,13,27,12,48,90,18
2017-05-28,47573.20192307692,32608.94230769231,115.50673076923076,3753.890384615384,427.7079293820021,1.6836891436870187,104,9,13,18,11,53,94,10
2017-06-04,49661.153846153844,33726.38461538462,122.0946153846154,3249.9523076923074,427.5241423485795,1.1771125592254756,130,4,16,28,11,71,112,18
2017-06-11,47246.34146341463,33878.59756097561,110.96585365853657,3321.3670731707316,449.62531353547206,0.7143363895556163,82,6,13,12,6,45,68,14
2017-06-18,49491.0,35037.0,122.49600000000002,3563.2360000000003,426.00821620654335,0.9396111010179875,100,8,12,22,7,51,82,18
2017-06-25,50690.380952380954,35138.95238095238,124.64761904761905,2935.0095238095237,428.97107907819924,1.2630042453255315,105,8,16,22,5,54,85,20
2017-07-02,51918.496296296296,38279.851851851854,131.9540740740741,2580.1903703703706,423.8149302472544,0.6879486995326557,135,14,20,24,7,70,101,34
2017-07-09,49351.35135135135,36003.51351351351,124.64684684684688,3574.1783783783776,417.76780101562167,1.0798995580073119,111,8,12,18,13,60,90,21
2017-07-16,48489.325,35691.0,118.1883333333333,3263.1733333333336,434.780650164844,0.8112530457900154,120,9,15,17,5,74,96,24
2017-07-23,44924.299065420564,31234.859813084113,111.2233644859813,4116.628971962617,428.28417800017263,1.0810039764575343,107,4,20,17,5,61,90,17
2017-07-30,47684.0,33323.2,113.124,4026.014999999999,438.73065896375783,1.116904507430545,100,7,13,15,5,60,82,18
2017-08-06,47178.0,30801.2,110.83333333333331,4463.308,443.5078623912798,1.4552861141896918,75,6,11,13,4,41,66,9
2017-08-13,47371.126760563384,34140.84507042253,115.6450704225352,4233.422535211268,425.127148098856,0.9512080726630296,71,2,12,12,3,42,59,12
2017-08-20,49956.28099173554,35478.64462809917,121.89256198347108,3290.1247933884297,434.6346724975843,0.9950014162786539,121,11,17,24,8,61,100,21
2017-08-27,47102.794117647056,35038.82352941176,114.93333333333332,3963.990196078432,433.28340489862035,0.37512615504355135,102,12,10,21,4,55,83,19
2017-09-03,49777.27272727273,34773.05785123967,121.89669421487608,3411.485950413224,434.5033157787464,0.718186057442182,121,10,14,17,7,73,98,23
2017-09-10,44545.21276595745,29764.521276595744,98.27446808510632,4047.6276595744694,462.81694897078955,1.353000850678538,94,7,12,14,3,58,82,12
2017-09-17,44445.27472527473,32804.395604395606,109.52307692307697,3864.3868131868135,443.1703364133404,0.7733717701825882,91,9,13,13,3,53,81,10
2017-09-24,45498.59813084112,30980.0,108.08785046728975,4275.592523364487,441.61298469621494,0.9501010557276626,107,9,12,19,6,61,99,8
2017-10-01,52401.893939393936,35882.045454545456,127.46136363636364,2531.00303030303,430.23041928823676,1.0817744598373582,132,9,12,25,5,81,103,29
2017-10-08,45184.05172413793,32210.689655172413,111.55431034482764,3632.958620689655,432.785016267145,0.642672188923713,116,4,22,22,7,61,102,14
2017-10-15,46290.88785046729,33424.67289719626,110.08785046728968,3245.6841121495318,444.85145368825863,0.6551625456890892,107,11,20,16,5,55,93,14
2017-10-22,46542.59633027523,34883.394495412846,112.35963302752296,3488.1577981651376,439.58760992527516,0.5204565684249781,109,5,15,20,2,67,93,16
2017-10-29,49435.43046357616,35836.953642384105,120.21788079470203,3301.5960264900664,434.27378511090234,0.5678880295650476,151,10,22,34,6,79,125,26
2017-11-05,45395.620437956204,34136.49635036496,110.59635036496353,3660.1226277372266,429.8527409688363,0.4243977454922901,137,5,15,19,7,91,120,17
2017-11-12,45519.72566371682,32646.63716814159,109.74867256637168,3985.84778761062,432.6918021900707,0.6621319153490889,113,8,11,24,6,64,100,13
2017-11-19,47526.434782608696,34584.52173913043,113.15304347826088,4147.0452173913045,438.3831470324257,0.4424087308080082,115,6,12,21,6,70,101,14
2017-11-26,45076.41791044776,32564.10447761194,108.95597014925376,4068.6350746268654,436.7970079065925,0.5633094786257333,134,6,19,18,8,83,118,16
2017-12-03,45763.57983193277,33114.033613445376,111.59831932773109,3608.5974789915954,432.60862231589215,0.592540032309738,119,7,18,28,2,64,99,20
2017-12-10,48363.09523809524,33194.04761904762,112.46190476190478,3883.4396825396816,444.0932441151054,0.8924361667189363,126,8,17,29,6,66,108,18
2017-12-17,49420.07042253521,37661.19718309859,122.5591549295775,2936.735915492958,425.09706660332745,0.5034601584699662,142,9,16,37,5,75,114,28
2017-12-24,47923.4693877551,41038.163265306124,117.93401360544212,3509.7306122448977,427.3651323591708,0.2608616110944963,147,3,27,36,4,77,123,24
2017-12-31,49658.90804597701,43871.26436781609,122.30459770114939,3877.896551724138,425.2145832749298,0.14360924704792655,87,10,10,14,2,51,73,14
2018-01-07,50706.944444444445,43641.38888888889,135.13333333333333,2253.347222222222,401.6202304304389,0.34682726522277946,36,6,2,11,1,16,28,8
2018-01-14,49571.931818181816,40985.568181818184,121.26249999999999,3137.6477272727275,428.269647678215,0.5130902967846702,88,12,11,12,8,45,67,21
2018-01-21,46707.207207207204,37647.117117117115,110.35045045045042,3039.2756756756753,451.87347421700935,0.8572070267453146,111,17,14,15,2,63,91,20
2018-01-28,50690.5,41049.1,121.39299999999999,2818.426,434.76127244091424,0.5604284177982835,100,14,14,15,4,53,82,18
2018-02-04,44941.52542372881,34456.61016949153,103.78983050847461,3735.6059322033902,454.6450982719326,0.6212402230161159,118,5,8,14,41,50,104,14
2018-02-11,48551.96078431373,39320.19607843137,113.9019607843137,3633.6490196078425,453.5891538118612,0.5847501699051832,102,7,13,22,4,56,87,15
2018-02-18,50476.81578947369,40707.98245614035,122.07368421052632,3471.484210526316,439.09443886633755,0.5752473752637504,114,15,13,17,5,64,96,18
2018-02-25,48063.20610687023,38717.40458015267,115.40458015267184,3366.3778625954196,442.66177630388967,0.3955054346735517,131,16,18,17,14,66,111,20
2018-03-04,47162.96992481203,38954.51127819549,111.04586466165412,3513.291729323308,445.7809906997404,0.26503492818222335,133,12,14,15,8,84,111,22
2018-03-11,47891.98473282443,39020.763358778626,116.48015267175569,3140.4152671755724,435.00387905978613,0.4183159839557247,131,16,12,20,14,69,103,28
2018-03-18,49595.112781954886,39089.6992481203,117.73383458646617,3499.8293233082704,445.2223574581211,0.39771446153015305,133,13,13,23,16,68,112,21
2018-03-25,46280.0,37074.575163398695,109.67450980392158,3768.969934640523,449.4313743465965,0.5416803288901654,153,17,16,21,16,83,129,24
2018-04-01,47571.8487394958,36576.80672268908,114.95546218487397,3146.3605042016816,437.3346493187079,0.8372754124922419,119,15,23,21,10,50,100,19
2018-04-08,50551.704545454544,39685.454545454544,118.94204545454545,2823.527272727273,440.6144982455322,0.45200809189338903,88,13,11,14,4,46,70,18
2018-04-15,47647.20279720279,38851.468531468534,111.97202797202794,3359.0699300699303,443.83417496018984,0.26070855466774806,143,15,17,27,12,72,117,26
2018-04-22,46904.82456140351,38824.82456140351,113.65438596491228,3908.508771929825,429.07075344777184,0.42066993713350226,114,9,18,20,5,62,97,17
2018-04-29,49742.701863354036,39538.260869565216,118.03788819875784,3975.5689440993788,442.41237609303096,0.3896973683282094,161,14,31,20,12,84,132,29
2018-05-06,46710.01438848921,37441.79856115108,112.25827338129496,3791.6309352517983,447.19455772753855,0.35367276594127345,139,15,12,8,25,79,117,22
2018-05-13,48182.52032520325,38365.44715447154,109.1544715447155,3537.5170731707317,464.7753670435524,0.3369173113509223,123,11,8,33,7,64,114,9
2018-05-20,49564.80263157895,40463.15789473684,116.21776315789478,3944.5473684210533,449.3683427673994,0.39250142330608534,152,13,17,20,11,91,128,24
2018-05-27,49871.37096774193,40599.596774193546,119.46370967741935,3742.6580645161293,434.7952595353929,0.27665798761588306,124,11,17,16,10,70,108,16
2018-06-03,51323.09090909091,40583.757575757576,118.80969696969703,3556.2248484848496,456.8349037226943,0.3693029403239943,165,15,23,29,11,87,136,29
2018-06-10,50421.41379310345,41304.48275862069,123.1655172413793,3518.458620689655,434.9706346759489,0.2638673620470729,145,15,14,19,11,86,122,23
2018-06-17,48687.76978417266,39062.80575539568,111.48057553956832,4029.7302158273374,461.71930682827843,0.34494220696689804,139,13,17,19,6,84,116,23
2018-06-24,48532.635658914725,40211.24031007752,114.18217054263569,3329.625581395349,449.0145990148882,0.2881945652446636,129,7,16,27,4,75,108,21
2018-07-01,51303.80625,41890.375,124.85249999999996,4079.01875,433.3449959777816,0.2968776941404726,160,8,24,33,11,84,126,34
2018-07-08,51437.24137931035,41964.65517241379,120.55431034482757,3353.65775862069,452.53305108040524,0.2520904714949219,116,11,9,17,12,67,91,25
2018-07-15,43767.170886075946,32318.607594936708,101.54620253164558,4831.669620253165,451.27488509545157,1.0204734274860343,158,10,10,24,6,108,139,19
2018-07-22,49921.42857142857,40838.82352941176,117.42352941176473,3260.918487394958,449.5149481656844,0.25218270725864755,119,8,18,15,8,70,99,20
2018-07-29,47650.71428571428,40071.8253968254,114.49206349206354,3678.563492063492,434.47233880170165,0.208619377701847,126,5,30,19,6,66,107,19
2018-08-05,49947.333333333336,39140.933333333334,119.58333333333333,3090.7406666666666,438.4218823920847,0.45154658962357436,150,10,15,27,12,86,121,29
2018-08-12,44101.5306122449,35309.69387755102,98.39183673469384,4327.411224489796,469.86808818033506,0.28216308532321227,98,7,8,16,5,62,89,9
2018-08-19,49983.47457627119,40686.27118644068,119.69237288135595,3724.133898305085,450.09103537143415,0.38075362056420453,118,6,18,25,9,60,100,18
2018-08-26,49029.20353982301,39277.87610619469,113.63628318584072,3690.8070796460183,458.45247144847235,0.2942567722538436,113,5,7,19,9,73,96,17
2018-09-02,52364.91935483871,40366.12903225807,121.5766129032258,3692.2637096774192,455.1983828767117,0.42431088839387027,124,6,11,25,7,75,102,22
2018-09-09,46369.836363636365,38160.454545454544,107.02363636363638,4144.4463636363635,461.3882597499315,0.25042335236821284,110,10,12,22,6,60,96,14
2018-09-16,50648.30508474576,40219.23728813559,116.3372881355932,3715.7754237288136,458.3111041894646,0.38261617969790845,118,4,9,28,9,68,99,19
2018-09-23,51710.892857142855,40826.78571428572,117.14214285714284,3410.832142857143,460.9739795639561,0.3504596170683449,140,8,17,27,9,79,116,24
2018-09-30,45604.61235955056,30694.94382022472,103.94719101123599,5575.780337078651,464.45044003881833,1.790338534352964,178,9,8,28,10,123,156,22
2018-10-07,49676.495327102806,41099.53271028037,118.02242990654207,3877.670093457944,440.0567880374667,0.2293796626550612,107,10,24,17,10,46,87,20
2018-10-14,50143.181818181816,39102.5,114.15606060606062,3428.9045454545453,455.56699914621646,0.3604663423207684,132,6,13,22,11,80,112,20
2018-10-21,48193.66393442623,38265.65573770492,112.10737704918034,3819.1631147540984,454.7330185807392,0.6656161333301878,122,5,24,24,8,61,107,15
2018-10-28,50441.379310344826,41259.31034482759,116.44137931034483,3744.423448275863,458.39794525,0.23766841096188163,145,8,16,27,10,84,116,29
2018-11-04,52110.280373831774,41106.82242990654,125.17009345794396,3439.094392523364,434.4365740652165,0.4143516825952694,107,1,13,26,9,58,87,20
2018-11-11,53678.260869565216,43806.434782608696,118.1147826086956,3560.2791304347825,470.63805864855885,0.37281503080900746,115,9,12,26,8,60,92,23
2018-11-18,48843.79289940828,35837.041420118345,113.34733727810655,3985.225443786982,466.29847102054805,1.2293423400986276,169,5,18,43,11,92,146,23
2018-11-25,52824.0625,40841.0,123.233125,3705.5437500000007,459.24447225937166,0.7952204512965967,160,13,15,36,8,88,128,32
2018-12-02,50172.80952380953,39408.02721088436,112.27482993197277,4173.5435374149665,474.957351254238,0.6671147200436807,147,7,17,29,2,92,127,20
2018-12-09,49207.87401574803,39963.149606299216,113.29448818897633,2965.2787401574806,458.6467071096319,0.8162589164224812,127,7,14,28,8,70,105,22
2018-12-16,51326.422764227646,44451.95121951219,119.33089430894313,3410.0471544715447,455.96930457084983,0.6078505783328865,123,9,12,33,5,64,104,19
2018-12-23,53728.28333333333,44479.555555555555,128.56277777777774,3172.0666666666666,443.6900602545435,0.8502522997749307,180,9,25,36,12,98,132,48
2018-12-30,57515.686274509804,46279.80392156863,128.28039215686275,3646.237254901961,471.9439106460815,0.8809631545792287,51,3,8,5,6,29,41,10
2019-01-06,45793.54838709677,41488.709677419356,108.61290322580645,4327.8677419354835,431.5092941979775,0.13333460964248983,31,2,4,6,1,18,27,4
2019-01-13,51317.041666666664,41533.333333333336,120.70972222222223,3887.5527777777775,442.5052136506792,1.0928422175913404,72,3,10,12,7,40,63,9
2019-01-20,48102.94117647059,42309.76470588235,114.83882352941178,2687.730588235294,453.4716053613212,0.5328438694528703,85,8,10,16,3,48,68,17
2019-01-27,50591.84782608696,43178.04347826087,115.70326086956523,3448.2097826086947,448.2978848866345,0.28315926216598697,92,7,17,25,3,40,79,13
2019-02-03,52149.0,44292.3,121.91300000000005,3501.323,462.2888135535244,0.5506967150209469,100,6,13,18,4,59,79,21
2019-02-10,51570.629921259846,44682.28346456693,121.53779527559054,3442.2740157480325,445.65374902918785,0.5483567048647561,127,6,15,25,9,72,106,21
2019-02-17,51214.307692307695,43950.692307692305,117.59153846153842,3702.0292307692316,459.86435093226027,0.2595824310012799,130,14,13,28,3,72,107,23
2019-02-24,52771.95945945946,45873.10810810811,125.39189189189189,3342.4236486486484,444.35404617505577,0.26768683876999105,148,10,17,26,11,84,110,38
2019-03-03,49003.371900826445,42164.21487603306,113.20661157024792,4017.942148760331,453.77823394735856,0.2961973498694299,121,8,18,11,3,81,104,17
2019-03-10,51264.54887218045,44873.38345864662,116.00977443609027,3017.4609022556388,464.5308980486276,0.2610574120323985,133,13,19,22,4,75,110,23
2019-03-17,52319.72932330827,46072.18045112782,120.71503759398504,3724.663909774436,454.07789323947225,0.16951895044890536,133,13,20,20,15,65,104,29
2019-03-24,55051.18110236221,47206.45669291339,126.06299212598431,3617.644881889764,460.9099072142284,0.23808923953269975,127,8,15,31,9,64,99,28
2019-03-31,51567.91044776119,46182.835820895525,117.34179104477612,3261.5052238805974,459.94096651259883,0.13449751013858724,134,8,19,31,5,71,109,25
2019-04-07,51081.87857142857,43727.57142857143,115.23357142857147,4274.277857142856,466.24222858311424,0.264323157290645,140,8,8,28,8,88,117,23
2019-04-14,51599.253731343284,45249.62686567164,117.55671641791044,3940.3753731343286,453.59827102663996,0.1632074228911712,134,12,7,29,6,80,114,20
2019-04-21,51105.42268041237,43756.39175257732,120.88659793814435,3676.605154639175,459.0671718220359,0.3186063953350323,97,2,8,17,10,60,76,21
2019-04-28,54992.96875,49759.375,129.00781249999997,3463.7640625,450.02153137637384,0.13959248454343895,64,5,3,8,1,47,49,15
2019-05-05,51596.75925925926,45349.07407407407,118.98981481481485,4307.0259259259265,463.00604086509804,0.19000227556556773,108,11,15,13,2,67,88,20
2019-05-12,49177.30337078652,42415.730337078654,106.61011235955056,4487.269662921349,480.6973432965167,0.1753728470149998,89,6,10,17,8,48,77,12
2019-05-19,50081.48148148148,43723.148148148146,114.81203703703702,4392.606481481482,452.2881777695477,0.21371910841606395,108,11,11,18,4,64,93,15
2019-05-26,47781.2578125,42149.921875,112.81015625000003,4009.8960937499996,447.75343471059153,0.21510627411985658,128,10,16,15,8,79,107,21
2019-06-02,53402.9,46833.5,120.30799999999999,3695.065,462.7475794203492,0.17130065604143152,100,14,14,25,5,42,86,14
2019-06-09,51776.78571428572,44436.919642857145,118.61071428571428,3952.9892857142863,468.5695220324334,0.22015893319260535,112,9,12,16,6,69,90,22
2019-06-16,48188.377358490565,41660.660377358494,111.3905660377358,4255.252830188679,463.17127164912023,0.31876375030636594,106,5,18,23,2,58,87,19
2019-06-23,47284.98901098901,42414.83516483517,105.89120879120877,4842.402197802198,474.6109681623363,0.12328525974157192,91,3,7,14,3,64,80,11
2019-06-30,49490.827067669175,42864.36090225564,113.45488721804512,3313.958646616542,469.5331511165384,0.25041314299691564,133,13,20,27,7,66,112,21
2019-07-07,51394.1,42929.5,119.81500000000001,4971.224,444.66478250514183,0.6636160023630299,100,14,9,16,5,56,80,20
2019-07-14,51470.29702970297,43539.40594059406,115.57227722772276,4282.085148514851,465.9733249952931,0.5687297095735115,101,8,15,16,8,54,87,14
2019-07-21,50542.19469026549,44740.79646017699,116.3938053097345,3119.0707964601766,464.67241761294196,0.5409663074908202,113,11,12,17,5,68,91,22
2019-07-28,50087.391304347824,44039.13043478261,111.46086956521738,4633.146086956521,473.10245202591295,0.224257346116496,115,7,6,22,7,73,96,19
2019-08-04,53548.360655737706,46946.72131147541,122.28770491803277,3213.17868852459,472.1420314644698,0.1562586886858624,122,6,18,24,5,69,97,25
2019-08-11,52695.518867924526,44545.377358490565,117.44622641509433,3440.566037735849,470.6665894748339,0.47490253072407523,106,8,10,22,5,61,89,17
2019-08-18,51395.833333333336,44383.333333333336,116.50083333333338,3245.368333333334,472.02835797161,0.32733268603460364,120,7,18,26,6,63,99,21
2019-08-25,51096.92307692308,42885.53846153846,115.9515384615384,3811.493846153847,475.1265658586368,0.6073471653878934,130,8,11,31,7,73,104,26
2019-09-01,51679.5253164557,43368.29113924051,115.42784810126581,2961.660759493671,472.7084224362439,0.295718246081505,158,12,23,42,4,77,130,28
2019-09-08,50518.496240601504,42964.96240601504,114.37518796992484,3404.3240601503758,469.6895063980989,0.37159176088170864,133,8,16,36,5,68,111,22
2019-09-15,49148.880597014926,42702.31343283582,113.64029850746269,3828.0880597014934,458.57979186228295,0.26022414452448733,134,6,21,21,8,78,114,20
2019-09-22,50403.59589041096,39751.78082191781,109.5472602739726,3381.8342465753417,486.92011139714543,1.352505914963851,146,12,18,24,12,80,127,19
2019-09-29,53820.49689440994,46543.167701863356,120.04223602484475,3619.8037267080754,480.8456676374376,0.30305087264683367,161,16,23,32,7,83,138,23
2019-10-06,46593.24571428572,38891.142857142855,99.80685714285717,5428.675428571429,497.06635077462346,1.0782323808718974,175,15,14,32,3,111,157,18
2019-10-13,52384.07407407407,46065.555555555555,116.86148148148146,3569.1088888888885,465.1341106019868,0.16062544002141663,135,8,17,36,8,66,114,21
2019-10-20,50019.90476190476,44481.42857142857,111.89619047619047,3666.8828571428567,467.53562326104793,0.14269244204067946,105,5,18,18,4,60,93,12
2019-10-27,52697.50746268657,46088.880597014926,118.88134328358207,3336.1843283582093,472.3392867589978,0.30630282295272393,134,6,19,24,7,78,116,18
2019-11-03,52878.992647058825,45405.882352941175,115.8448529411765,3736.418382352941,477.6544032790667,0.22152647672871156,136,13,21,30,14,58,111,25
2019-11-10,50174.06504065041,43373.577235772354,112.65772357723576,3719.8918699186997,459.9522674928264,0.2363733202695366,123,8,21,20,7,67,109,14
2019-11-17,52869.224137931036,46383.18965517241,121.59568965517238,3973.525,460.34568734049714,0.15594152583405593,116,12,10,21,12,61,91,25
2019-11-24,53193.75,47464.166666666664,123.07666666666664,3572.3975,455.63754096493653,0.1449833344057052,120,10,9,23,10,68,99,21
2019-12-01,55658.148148148146,46260.666666666664,129.05703703703702,3305.0733333333337,459.20685940802593,0.38273969148875403,135,14,15,21,16,69,103,32
2019-12-08,53224.51388888889,46369.583333333336,118.64999999999999,3755.3055555555547,475.1177210287823,0.21156925858348608,144,9,17,29,7,82,119,25
2019-12-15,50870.57692307692,44131.230769230766,112.36307692307693,3579.6207692307703,476.32292058921155,inf,130,10,21,18,9,72,109,21
2019-12-22,51279.84693877551,46313.82653061225,115.76275510204086,3405.215816326531,468.1776961430821,0.19848250290182423,196,14,18,32,13,119,163,33
2019-12-29,49443.24324324324,44429.72972972973,116.17297297297301,4516.308108108109,456.88910805770286,0.12334892425046386,37,2,4,5,2,24,30,7
2020-01-05,50392.957746478874,43805.633802816905,110.03943661971829,4442.180281690141,503.17148740325143,0.4332934672516756,71,2,11,9,2,47,62,9
2020-01-12,52220.666666666664,44299.0,111.77111111111111,4028.997777777777,502.78686522947373,0.5202863628250599,90,7,13,13,3,54,80,10
2020-01-19,55313.48314606742,49565.05617977528,119.13370786516856,4204.031460674158,499.4958014949377,0.2911323110619072,89,6,4,16,10,53,70,19
2020-01-26,49302.10526315789,37756.31578947369,100.78526315789478,4724.215789473684,521.6352368235,1.334160270138486,95,6,16,11,4,58,88,7
2020-02-02,54920.07874015748,46295.669291338585,119.88582677165351,3832.6787401574798,479.1453974980222,0.6630836668205173,127,6,12,23,8,78,105,22
2020-02-09,49865.763358778626,43747.251908396946,113.97557251908403,3307.1167938931294,477.70850503548445,0.38313222813077374,131,4,16,22,9,80,108,23
2020-02-16,51522.372881355936,44097.33050847457,113.2220338983051,3478.165254237289,481.0172769100713,0.6548416483112839,118,10,14,9,5,80,102,16
2020-02-23,53807.89473684211,47575.9649122807,118.34385964912278,3997.6877192982465,485.9341178287765,0.3298965462040271,114,10,9,21,8,66,100,14
2020-03-01,49696.14193548387,42373.87096774193,109.32064516129033,3600.083870967742,483.3831768819645,0.6114821561514449,155,13,21,29,10,82,136,19
2020-03-08,52606.8345323741,44678.27338129497,113.50719424460436,3896.0446043165466,495.37146947530954,0.6787276337784738,139,9,18,23,9,80,118,21
2020-03-15,54440.80882352941,45247.794117647056,119.03602941176474,3303.8433823529413,498.7061919645289,0.6769126427395338,136,6,9,24,9,88,110,26
2020-03-22,52657.903225806454,46265.24193548387,117.49193548387095,2936.5629032258066,474.303664362817,0.38381449210054464,124,15,17,22,3,67,103,21
2020-03-29,51973.145161290326,44410.8064516129,112.75483870967746,3806.4588709677414,480.43267845978994,0.43850527889413854,124,13,14,18,9,70,105,19
2020-04-05,57768.93203883495,49550.388349514564,126.11747572815534,4242.8417475728165,488.8492043518685,0.5721066196476375,103,20,7,16,8,52,86,17
2020-04-12,50435.882352941175,43692.705882352944,116.70941176470589,3412.1482352941175,468.18363449585286,0.42895437431689537,85,8,16,17,6,38,71,14
2020-04-19,51846.0,43434.0,110.29444444444441,3850.20888888889,487.7171853194896,0.4669571066973075,90,11,8,17,2,52,78,12
2020-04-26,53573.53658536585,45820.73170731707,120.88536585365857,4113.881707317073,483.893374536823,0.5642439564374349,82,10,6,14,7,45,67,15
2020-05-03,53942.26190476191,49217.857142857145,118.21904761904757,4030.559523809524,493.84807887306573,0.12805086529793347,84,10,6,16,3,49,70,14
2020-05-10,51795.20547945205,41265.479452054795,107.46712328767124,3941.8643835616444,509.5229761052005,0.9781324611878573,73,7,8,8,3,47,67,6
2020-05-17,53032.69662921348,43308.5393258427,114.4539325842696,3174.159550561797,483.580745211531,1.1773267492749067,89,14,4,12,8,51,74,15
2020-05-24,51815.78947368421,41714.31578947369,106.71052631578944,4112.113684210526,508.3693138626203,0.9987265832703762,95,6,11,23,2,53,83,12
2020-05-31,54290.71241830065,46942.875816993466,115.32418300653593,3363.677124183007,489.66626780143025,0.5214921458590983,153,10,24,24,14,81,127,26
2020-06-07,51264.705882352944,45746.58823529412,110.71411764705881,3901.2329411764713,484.07758722185235,0.2267375393660999,85,9,8,11,5,52,74,11
2020-06-14,53641.4,47592.94117647059,113.48117647058825,3956.6011764705886,490.1552412941156,0.4473495281564455,85,9,3,18,2,53,75,10
2020-06-21,55644.479166666664,48862.583333333336,119.52777777777777,3101.56875,494.18229633680744,0.27136759909412234,144,18,15,32,8,71,118,26
2020-06-28,54239.31034482759,48379.31034482759,115.60275862068967,3985.0662068965526,498.15963610706905,0.15637181727331645,145,18,15,22,6,84,125,20
2020-07-05,54398.96694214876,48376.85950413223,120.02148760330579,3639.4421487603317,472.2802455086574,0.271910959790411,121,12,10,20,6,73,96,25
2020-07-12,55574.55089820359,49825.44910179641,117.24131736526944,3515.619760479042,496.8776780658409,0.28032577826101157,167,12,19,26,5,105,140,27
2020-07-19,58108.614457831325,50482.22891566265,127.32650602409639,3561.198192771086,488.73272070158936,0.19074375638928864,166,17,19,38,5,87,133,33
2020-07-26,54387.0253164557,46766.582278481015,114.37025316455694,4185.951265822786,501.05892180597937,0.3224285836959317,158,10,15,25,6,102,140,18
2020-08-02,54507.36842105263,47441.36842105263,117.38526315789473,3156.7363157894742,490.9018067443985,0.28870157600847385,190,16,18,34,7,115,164,26
2020-08-09,51336.49253731343,45265.59701492537,105.7611940298507,4039.394776119404,506.5405934199628,0.28312631427285634,134,7,13,22,10,82,121,13
2020-08-16,54768.357142857145,47790.0,113.91483516483518,3961.3648351648358,501.9630434266613,0.21261505033809663,182,20,21,39,9,93,160,22
2020-08-23,54868.617021276594,47999.36170212766,118.35904255319149,4559.022340425532,498.3839020194115,0.21858226873771927,188,11,20,33,12,112,157,31
2020-08-30,55050.54945054945,46634.61538461538,119.05439560439555,3866.5054945054953,488.5612663257325,0.5060440922963182,182,13,29,28,14,98,156,26
2020-09-06,56276.18713450292,47351.929824561405,115.87543859649125,4151.895906432748,510.584367054321,0.4417650119897538,171,13,12,30,10,106,143,28
2020-09-13,52938.514851485146,45368.91089108911,110.4415841584158,3894.568316831683,509.72835010923126,0.3459525545530136,202,20,15,31,7,129,178,24
2020-09-20,54136.79245283019,45108.443396226416,111.5740566037736,4195.5103773584915,511.26229074584666,0.36836621300395644,212,21,19,44,15,113,187,25
2020-09-27,52044.51282051282,44794.10256410256,107.08769230769234,4169.00717948718,514.6154559924198,0.3694326363918446,195,11,34,26,14,110,164,31
2020-10-04,55488.769230769234,46883.755656108595,116.8742081447964,3692.264705882353,505.0887277569233,0.4021313007079874,221,17,30,35,20,119,187,34
2020-10-11,56690.88444444445,46929.91111111111,115.94488888888893,3919.2373333333335,515.9851343942463,0.5299941210973721,225,28,24,38,14,121,191,34
2020-10-18,52900.308988764045,45548.089887640446,109.93651685393263,3809.825280898876,505.5566777502151,0.1899487913643132,178,13,24,35,13,93,154,24
2020-10-25,53911.87830687831,45158.4126984127,111.67724867724864,3905.482539682539,512.9022445726488,0.5385075175823624,189,16,20,26,11,116,162,27
2020-11-01,55403.97191011236,44931.573033707864,110.06910112359554,3731.829775280898,528.4380888353445,0.7398351791913622,178,10,16,28,13,111,154,24
2020-11-08,55563.937172774866,44182.40837696335,113.62146596858638,3937.8528795811512,519.1555787468463,0.64808260501945,191,17,22,24,7,121,162,29
2020-11-15,56799.16201117318,47127.43016759776,119.79888268156422,3839.1810055865917,501.9006571635705,0.5113207541176814,179,11,15,32,7,114,153,26
2020-11-22,56875.80808080808,47680.9595959596,116.20505050505054,3845.8353535353535,511.2664009170091,0.3283335274762858,198,14,23,29,9,123,169,29
2020-11-29,53305.4504950495,44980.39603960396,106.29950495049506,3335.4693069306923,530.2452269605076,0.3136754414545854,202,13,25,33,15,116,182,20
2020-12-06,56696.74033149171,46052.26519337016,115.8834254143646,4033.9812154696133,518.8887204719971,0.5557611845007998,181,11,12,33,7,118,152,29
2020-12-13,56434.102857142854,48298.34285714286,118.32057142857144,3660.2668571428576,502.2388220356185,0.2773589598634185,175,15,19,30,7,104,151,24
